"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","osd0.nobjs-scaling.skyhook-pg0.wisc.cloudlab.us",,,,"User:","jlefevre"
"Cmdline:","dstat -av --epoch --integer --noheaders --output 8osds.vary.nobjs.5K.osd0.dstat.log 5",,,,"Date:","05 May 2017 22:03:38 CDT"

"total cpu usage",,,,,,"dsk/total",,"net/total",,"paging",,"system",,"procs",,,"memory usage",,,,"paging",,"dsk/total",,"system",,"total cpu usage",,,,,,"epoch"
0.150,0.630,98.789,0.420,0.0,0.010,146644992.0,3276.800,178786.0,156585956.400,0.0,0.0,5800.600,2690.400,0.0,0.200,0.0,3988086784.0,2166784.0,17994973184.0,1.4679496704e+11,0.0,0.0,146644992.0,3276.800,5800.400,2689.200,0.150,0.630,98.789,0.420,0.0,0.010,1494045433.685,
0.110,0.465,98.999,0.415,0.0,0.010,112803840.0,13107.200,132728.400,130533778.400,0.0,0.0,4414.400,2169.0,0.600,0.600,0.0,3935903744.0,2183168.0,18558910464.0,1.46283196416e+11,0.0,0.0,112803840.0,13107.200,4414.800,2169.0,0.110,0.460,99.004,0.415,0.0,0.010,1494045438.685,
0.195,0.751,98.087,0.956,0.0,0.010,192290816.0,6553.600,190453.0,179710149.600,0.0,0.0,6448.0,3398.800,0.0,0.200,0.0,4041039872.0,2191360.0,19521085440.0,1.4521587712e+11,0.0,0.0,192474316.800,6553.600,6449.200,3400.800,0.195,0.751,98.087,0.956,0.0,0.010,1494045443.685,
0.135,0.536,98.819,0.506,0.0,0.005,134840320.0,2457.600,174356.0,155792508.800,0.0,0.0,5735.200,2479.400,0.400,0.0,0.0,3981594624.0,2199552.0,20194750464.0,1.44601649152e+11,0.0,0.0,134656819.200,2457.600,5744.600,2477.400,0.135,0.541,98.814,0.506,0.0,0.005,1494045448.685,
0.140,0.455,98.834,0.565,0.0,0.005,124084224.0,4915.200,128099.400,127484637.800,0.0,0.0,4091.800,2311.0,0.0,0.600,0.400,4003663872.0,2207744.0,20814659584.0,1.43959662592e+11,0.0,0.0,124084224.0,4915.200,4080.800,2311.0,0.140,0.450,98.839,0.566,0.0,0.005,1494045453.685,
0.010,0.055,99.925,0.010,0.0,0.0,5640192.0,7372.800,28566.600,17297995.600,0.0,0.0,830.600,322.800,0.0,0.0,0.0,3943153664.0,2224128.0,20843917312.0,1.43990898688e+11,0.0,0.0,5640192.0,7372.800,830.400,322.800,0.010,0.055,99.925,0.010,0.0,0.0,1494045458.685,
0.0,0.010,99.990,0.0,0.0,0.0,0.0,5734.400,5037.600,9237.400,0.0,0.0,190.0,212.200,0.0,0.0,0.0,3955601408.0,2224128.0,20843925504.0,1.43978442752e+11,0.0,0.0,0.0,5734.400,190.0,212.200,0.0,0.010,99.990,0.0,0.0,0.0,1494045463.685,
0.005,0.015,99.970,0.010,0.0,0.0,0.0,7372.800,5032.200,9220.800,0.0,0.0,193.600,200.0,0.200,0.0,0.0,3955585024.0,2240512.0,20843925504.0,1.43978442752e+11,0.0,0.0,0.0,7372.800,193.600,200.0,0.005,0.015,99.970,0.010,0.0,0.0,1494045468.685,
0.190,0.750,98.744,0.310,0.0,0.005,1453260.800,29491.200,7785.600,12717.800,0.0,0.0,867.200,925.600,0.400,0.200,14.200,3932385280.0,1716224.0,200839168.0,1.6464525312e+11,0.0,0.0,1453260.800,29491.200,867.400,926.0,0.195,0.750,98.740,0.310,0.0,0.005,1494045473.685,
0.005,0.010,99.980,0.005,0.0,0.0,4915.200,10649.600,4961.0,9176.400,0.0,0.0,205.400,226.400,0.0,0.0,0.0,3932069888.0,1724416.0,200880128.0,1.6464551936e+11,0.0,0.0,4915.200,10649.600,205.400,226.0,0.0,0.010,99.985,0.005,0.0,0.0,1494045478.685,
0.0,0.010,99.985,0.005,0.0,0.0,0.0,2457.600,3279.200,8111.0,0.0,0.0,147.600,166.200,0.0,0.0,0.0,3937337344.0,1732608.0,200880128.0,1.64640243712e+11,0.0,0.0,0.0,2457.600,147.400,166.200,0.0,0.010,99.985,0.005,0.0,0.0,1494045483.685,
0.0,0.010,99.990,0.0,0.0,0.0,0.0,3276.800,4837.800,9199.600,0.0,0.0,186.800,200.800,0.0,0.0,0.0,3937075200.0,1740800.0,200880128.0,1.64640497664e+11,0.0,0.0,0.0,3276.800,186.800,200.800,0.0,0.010,99.990,0.0,0.0,0.0,1494045488.685,
0.135,0.435,98.619,0.800,0.0,0.010,118444032.0,5734.400,87074.600,65338996.400,0.0,0.0,3371.200,2122.800,0.0,0.200,0.400,4229677056.0,1757184.0,792358912.0,1.6375640064e+11,0.0,0.0,118444032.0,5734.400,3371.400,2122.800,0.135,0.435,98.619,0.800,0.0,0.010,1494045493.685,
0.180,0.581,98.463,0.771,0.0,0.005,157925376.0,4915.200,114813.800,111538657.400,0.0,0.0,4835.200,2846.0,0.200,0.200,0.0,4481830912.0,1765376.0,1582575616.0,1.62714021888e+11,0.0,0.0,157925376.0,4915.200,4835.0,2846.0,0.180,0.581,98.463,0.771,0.0,0.005,1494045498.685,
0.130,0.470,99.034,0.360,0.0,0.005,112803840.0,11468.800,121881.0,112627587.400,0.0,0.0,4365.200,2187.0,0.400,0.0,0.0,4525023232.0,1781760.0,2145566720.0,1.6210782208e+11,0.0,0.0,112803840.0,11468.800,4365.200,2187.0,0.130,0.475,99.029,0.360,0.0,0.005,1494045503.685,
0.145,0.601,98.698,0.551,0.0,0.005,151284940.800,4096.0,164063.0,143802095.200,0.0,0.0,5716.200,2728.600,0.600,0.0,0.0,4604223488.0,1789952.0,2903347200.0,1.61270833152e+11,0.0,0.0,151468441.600,4096.0,5718.200,2730.400,0.145,0.596,98.703,0.551,0.0,0.005,1494045508.685,
0.150,0.636,98.798,0.411,0.0,0.005,147645235.200,3276.800,232860.200,198652745.200,0.0,0.0,7289.600,2783.600,0.0,0.400,0.400,4395081728.0,1798144.0,3641290752.0,1.60742023168e+11,0.0,0.0,147461734.400,3276.800,7287.800,2781.800,0.150,0.641,98.793,0.411,0.0,0.005,1494045513.685,
0.150,0.541,98.838,0.471,0.0,0.0,138457907.200,8192.0,152653.800,140918550.0,0.0,0.0,5123.0,2556.600,0.400,1.0,0.0,4411654144.0,1806336.0,4333182976.0,1.60033550336e+11,0.0,0.0,138615193.600,8192.0,5129.0,2559.400,0.150,0.536,98.838,0.476,0.0,0.0,1494045518.685,
0.150,0.715,98.589,0.535,0.0,0.010,160022528.0,7372.800,176672.400,149246162.200,0.0,0.0,5692.400,2951.600,0.200,0.400,0.0,4524154880.0,1822720.0,5135273984.0,1.59118942208e+11,0.0,0.0,160048742.400,7372.800,5687.800,2951.400,0.150,0.720,98.584,0.535,0.0,0.010,1494045523.685,
0.115,0.470,99.009,0.395,0.0,0.010,90692812.800,0.0,209259.400,170345902.400,0.0,0.0,6039.400,1833.600,0.200,0.0,0.0,4159442944.0,1822720.0,5586264064.0,1.59032664064e+11,0.0,0.0,90509312.0,0.0,6037.800,1831.0,0.115,0.465,99.019,0.390,0.0,0.010,1494045528.685,
0.150,0.601,98.779,0.465,0.0,0.005,141791232.0,5734.400,189600.200,158740352.400,0.0,0.0,6015.200,2667.0,0.400,0.600,0.400,4120989696.0,1839104.0,6295449600.0,1.58361915392e+11,0.0,0.0,141922304.0,5734.400,6017.0,2668.200,0.155,0.601,98.769,0.471,0.0,0.005,1494045533.685,
0.160,0.550,98.684,0.596,0.0,0.010,138169548.800,9011.200,167055.800,147850056.400,0.0,0.0,5512.400,2576.200,0.600,0.800,0.0,4108111872.0,1847296.0,6986391552.0,1.57683843072e+11,0.0,0.0,138274406.400,9011.200,5512.0,2577.800,0.155,0.550,98.694,0.591,0.0,0.010,1494045538.685,
0.105,0.390,99.184,0.320,0.0,0.0,97932083.200,9011.200,113112.800,107682911.200,0.0,0.0,3703.0,1879.200,0.400,0.0,0.0,4095479808.0,1863680.0,7477174272.0,1.57205676032e+11,0.0,0.0,97696153.600,9011.200,3708.0,1876.800,0.105,0.390,99.184,0.320,0.0,0.0,1494045543.685,
0.145,0.621,98.659,0.571,0.0,0.005,151861657.600,4915.200,152088.800,158040138.600,0.0,0.0,5120.600,2742.200,0.200,0.400,0.0,4095512576.0,1871872.0,8236142592.0,1.56446666752e+11,0.0,0.0,152123801.600,4915.200,5125.0,2744.600,0.145,0.626,98.649,0.575,0.0,0.005,1494045548.685,
0.150,0.525,98.909,0.410,0.0,0.005,124507750.400,9011.200,155781.800,146606974.200,0.0,0.0,4868.800,2343.400,0.0,0.0,0.0,4025368576.0,1880064.0,8858320896.0,1.55894624256e+11,0.0,0.0,124245606.400,9011.200,4858.200,2340.600,0.150,0.520,98.919,0.405,0.0,0.005,1494045553.685,
0.190,0.691,98.558,0.556,0.0,0.005,180486144.0,7372.800,174380.0,152687937.0,0.0,0.0,6121.800,3257.600,0.400,0.200,0.400,4227862528.0,1896448.0,9760522240.0,1.54789912576e+11,0.0,0.0,180486144.0,7372.800,6127.0,3257.800,0.190,0.691,98.558,0.556,0.0,0.005,1494045558.685,
0.110,0.435,99.129,0.315,0.0,0.010,107163648.0,4915.200,130707.200,129712900.200,0.0,0.0,4303.600,2047.0,0.0,0.0,0.0,4153675776.0,1904640.0,10296381440.0,1.54328231936e+11,0.0,0.0,107163648.0,4915.200,4301.600,2046.800,0.110,0.436,99.129,0.315,0.0,0.010,1494045563.685,
0.130,0.455,99.074,0.340,0.0,0.0,107163648.0,2457.600,134019.200,130547504.600,0.0,0.0,4340.200,2063.0,0.0,0.0,0.0,4038791168.0,1912832.0,10832609280.0,1.53906880512e+11,0.0,0.0,107163648.0,2457.600,4336.800,2063.0,0.130,0.460,99.069,0.340,0.0,0.0,1494045568.685,
0.160,0.521,98.823,0.491,0.0,0.005,146644992.0,3276.800,150810.200,127075254.400,0.0,0.0,5032.600,2654.600,0.600,0.200,0.0,4195889152.0,1921024.0,11564392448.0,1.53017991168e+11,0.0,0.0,146644992.0,3276.800,5039.0,2655.200,0.165,0.516,98.823,0.491,0.0,0.005,1494045573.685,
0.125,0.435,99.129,0.295,0.0,0.015,101523456.0,12288.0,129258.0,125330485.600,0.0,0.0,4234.0,1970.600,0.200,0.0,0.400,4111327232.0,1937408.0,12072386560.0,1.52594542592e+11,0.0,0.0,101523456.0,12288.0,4231.200,1970.400,0.120,0.435,99.135,0.295,0.0,0.015,1494045578.685,
0.155,0.581,98.743,0.511,0.0,0.010,146644992.0,2457.600,192123.200,160543080.200,0.0,0.0,6182.600,2770.200,0.600,0.200,0.0,4067057664.0,1945600.0,12806250496.0,1.51904940032e+11,0.0,0.0,146644992.0,2457.600,6179.0,2769.800,0.155,0.581,98.743,0.511,0.0,0.010,1494045583.685,
0.115,0.425,99.009,0.445,0.0,0.005,107163648.0,8192.0,140406.400,112112031.200,0.0,0.0,4473.800,2001.600,0.0,0.200,0.0,4068806656.0,1953792.0,13341294592.0,1.51368138752e+11,0.0,0.0,107163648.0,8192.0,4473.800,2001.600,0.115,0.430,99.004,0.445,0.0,0.005,1494045588.685,
0.155,0.546,98.754,0.536,0.0,0.010,141004800.0,9011.200,162019.800,147454627.400,0.0,0.0,5383.800,2587.0,0.0,0.200,0.0,4084277248.0,1970176.0,14047432704.0,1.50646513664e+11,0.0,0.0,141004800.0,9011.200,5384.0,2587.400,0.155,0.541,98.758,0.536,0.0,0.010,1494045593.685,
0.145,0.520,98.799,0.525,0.0,0.010,130353561.600,0.0,130059.600,130524911.600,0.0,0.0,4460.600,2425.0,0.200,0.600,0.400,4121632768.0,1970176.0,14699540480.0,1.49957050368e+11,0.0,0.0,130563276.800,0.0,4461.400,2426.800,0.145,0.520,98.799,0.525,0.0,0.010,1494045598.685,
0.205,0.676,98.473,0.641,0.0,0.005,179856998.400,7372.800,161971.400,178082765.200,0.0,0.0,5145.600,3236.0,0.200,0.600,0.0,4188766208.0,1986560.0,15598170112.0,1.48991270912e+11,0.0,0.0,179647283.200,7372.800,5144.600,3233.800,0.205,0.681,98.468,0.641,0.0,0.005,1494045603.685,
0.165,0.675,98.364,0.780,0.0,0.015,162390016.0,4915.200,138498.600,142477992.0,0.0,0.0,4862.600,2987.400,0.400,0.800,0.200,4328194048.0,1994752.0,16410075136.0,1.48039929856e+11,0.0,0.0,162599731.200,4915.200,4868.600,2990.200,0.165,0.675,98.359,0.785,0.0,0.015,1494045608.685,
0.125,0.571,98.834,0.460,0.0,0.010,125267968.0,9011.200,177372.0,174183994.400,0.0,0.0,5367.200,2356.600,0.200,0.0,0.0,4117581824.0,2011136.0,17036079104.0,1.47624521728e+11,0.0,0.0,125058252.800,9011.200,5361.400,2353.800,0.125,0.571,98.839,0.455,0.0,0.010,1494045613.685,
0.050,0.150,99.675,0.120,0.0,0.005,39481344.0,14745.600,34217.400,41290803.400,0.0,0.0,1313.600,873.400,0.0,0.200,0.400,4117606400.0,2027520.0,17234313216.0,1.47426246656e+11,0.0,0.0,39481344.0,14745.600,1313.400,873.400,0.050,0.145,99.680,0.120,0.0,0.005,1494045618.685,
0.125,0.445,99.094,0.335,0.0,0.0,112803840.0,2457.600,106802.600,115489645.0,0.0,0.0,3632.0,2115.0,0.400,0.0,0.0,4158308352.0,2027520.0,17798008832.0,1.46821849088e+11,0.0,0.0,112803840.0,2457.600,3638.600,2115.600,0.125,0.445,99.094,0.335,0.0,0.0,1494045623.685,
0.090,0.435,99.209,0.265,0.0,0.0,101523456.0,10649.600,92193.200,108637324.600,0.0,0.0,3203.0,1904.0,0.0,0.0,0.0,4127297536.0,2043904.0,18305089536.0,1.46345762816e+11,0.0,0.0,101523456.0,10649.600,3196.400,1903.400,0.090,0.435,99.210,0.265,0.0,0.0,1494045628.685,
0.150,0.531,98.608,0.696,0.0,0.015,141004800.0,3276.800,115748.800,141636326.400,0.0,0.0,4067.0,2547.0,0.400,0.600,0.0,4170260480.0,2052096.0,19009912832.0,1.45597968384e+11,0.0,0.0,141004800.0,3276.800,4067.200,2547.400,0.150,0.531,98.608,0.696,0.0,0.015,1494045633.685,
0.155,0.596,98.612,0.636,0.0,0.0,159546572.800,2457.600,173817.0,165163176.600,0.0,0.0,5618.0,2927.400,1.0,0.800,0.400,4178190336.0,2060288.0,19807936512.0,1.44792006656e+11,0.0,0.0,159730073.600,2457.600,5619.400,2929.600,0.155,0.601,98.608,0.636,0.0,0.0,1494045638.685,
0.105,0.385,99.229,0.265,0.0,0.015,94262067.200,4915.200,79078.200,106159508.200,0.0,0.0,2963.600,1800.800,0.0,0.0,0.0,4154540032.0,2068480.0,20279771136.0,1.44343814144e+11,0.0,0.0,94078566.400,4915.200,2962.0,1798.200,0.105,0.380,99.234,0.265,0.0,0.015,1494045643.685,
0.110,0.430,99.044,0.405,0.0,0.010,112803840.0,8192.0,100940.200,112464984.400,0.0,0.0,3546.200,2120.600,0.200,0.600,0.0,4186529792.0,2084864.0,20844150784.0,1.43747428352e+11,0.0,0.0,112803840.0,8192.0,3546.200,2120.600,0.110,0.435,99.039,0.405,0.0,0.010,1494045648.685,
0.005,0.020,99.965,0.010,0.0,0.0,0.0,9011.200,9494.0,5540364.600,0.0,0.0,320.200,174.200,0.0,0.0,0.0,4168179712.0,2101248.0,20844036096.0,1.43765876736e+11,0.0,0.0,0.0,9011.200,320.400,174.600,0.005,0.015,99.970,0.010,0.0,0.0,1494045653.685,
0.020,0.015,99.965,0.0,0.0,0.0,0.0,0.0,3803.400,8255.400,0.0,0.0,170.800,186.800,0.0,0.0,0.400,4168040448.0,2101248.0,20844056576.0,1.4376599552e+11,0.0,0.0,0.0,0.0,170.600,186.400,0.020,0.015,99.965,0.0,0.0,0.0,1494045658.685,
0.010,0.015,99.960,0.015,0.0,0.0,0.0,10649.600,5888.800,9871.400,0.0,0.0,215.600,237.800,0.0,0.0,0.0,4178513920.0,2117632.0,20844056576.0,1.43755505664e+11,0.0,0.0,0.0,10649.600,215.600,237.800,0.010,0.015,99.960,0.015,0.0,0.0,1494045663.685,
0.115,0.240,99.600,0.045,0.0,0.0,14745.600,18841.600,5883.200,10281.600,0.0,0.0,456.400,452.800,0.200,0.0,8.800,4173758464.0,1634304.0,15773016064.0,1.4883178496e+11,0.0,0.0,14745.600,18841.600,457.0,453.200,0.115,0.245,99.595,0.045,0.0,0.0,1494045668.685,
0.065,0.500,99.230,0.200,0.0,0.005,1413939.200,21299.200,4321.400,9025.600,0.0,0.0,519.0,617.0,0.0,0.200,5.0,4150669312.0,1691648.0,200736768.0,1.64427096064e+11,0.0,0.0,1413939.200,21299.200,518.600,617.0,0.070,0.495,99.230,0.200,0.0,0.005,1494045673.685,
0.015,0.015,99.970,0.0,0.0,0.0,0.0,4915.200,5474.600,10162.0,0.0,0.0,216.800,240.400,0.0,0.0,0.400,4150046720.0,1699840.0,200736768.0,1.64427710464e+11,0.0,0.0,0.0,4915.200,216.600,240.0,0.010,0.015,99.975,0.0,0.0,0.0,1494045678.685,
0.010,0.015,99.975,0.0,0.0,0.0,0.0,2457.600,4562.800,9070.200,0.0,0.0,194.400,207.600,0.0,0.0,0.200,4157882368.0,1708032.0,200740864.0,1.64419862528e+11,0.0,0.0,0.0,2457.600,194.600,207.600,0.010,0.020,99.970,0.0,0.0,0.0,1494045683.685,
0.005,0.010,99.985,0.0,0.0,0.0,0.0,4915.200,3874.600,8225.200,0.0,0.0,158.200,175.0,0.0,0.0,0.0,4157874176.0,1716224.0,200740864.0,1.64419862528e+11,0.0,0.0,0.0,4915.200,158.0,175.0,0.005,0.010,99.985,0.0,0.0,0.0,1494045688.685,
0.155,0.566,98.112,1.162,0.0,0.005,163565568.0,9011.200,130389.600,106742358.400,0.0,0.0,4787.200,2912.400,0.200,0.200,0.0,4482596864.0,1732608.0,1017860096.0,1.63278004224e+11,0.0,0.0,163565568.0,9011.200,4787.400,2912.400,0.155,0.561,98.117,1.162,0.0,0.005,1494045693.685,
0.155,0.616,98.563,0.661,0.0,0.005,152285184.0,0.0,179140.400,170953920.600,0.0,0.0,6027.400,2879.600,0.400,0.0,0.400,4425453568.0,1732608.0,1779576832.0,1.62573430784e+11,0.0,0.0,152285184.0,0.0,6027.800,2880.0,0.155,0.616,98.563,0.661,0.0,0.005,1494045698.685,
0.160,0.591,98.533,0.711,0.0,0.005,146644992.0,11468.800,244069.0,189295476.600,0.0,0.0,7418.400,2726.800,0.400,0.200,0.0,4268433408.0,1748992.0,2512896000.0,1.61997115392e+11,0.0,0.0,146644992.0,11468.800,7417.600,2726.600,0.165,0.591,98.528,0.711,0.0,0.005,1494045703.685,
0.135,0.455,98.809,0.586,0.0,0.015,124084224.0,5734.400,155530.0,135677899.0,0.0,0.0,4964.600,2304.400,0.400,0.600,0.0,4239892480.0,1757184.0,3131932672.0,1.61406611456e+11,0.0,0.0,124084224.0,5734.400,4964.800,2304.200,0.130,0.456,98.813,0.586,0.0,0.015,1494045708.685,
0.195,0.636,98.252,0.907,0.0,0.010,180486144.0,8192.0,190110.400,180160324.600,0.0,0.0,5794.800,3249.400,0.400,0.400,0.0,4311699456.0,1773568.0,4035284992.0,1.60431435776e+11,0.0,0.0,180486144.0,8192.0,5801.400,3250.0,0.195,0.641,98.247,0.906,0.0,0.010,1494045713.685,
0.170,0.666,98.428,0.726,0.0,0.010,169205760.0,4915.200,139203.0,150168011.0,0.0,0.0,5132.0,3083.600,0.400,0.800,0.400,4425379840.0,1781760.0,4881289216.0,1.59471742976e+11,0.0,0.0,169205760.0,4915.200,5125.400,3083.0,0.170,0.661,98.434,0.726,0.0,0.010,1494045718.685,
0.155,0.595,98.534,0.700,0.0,0.015,129724416.0,10649.600,167361.800,164823018.600,0.0,0.0,5404.0,2426.600,0.400,0.200,0.0,4294197248.0,1798144.0,5530730496.0,1.58953467904e+11,0.0,0.0,129724416.0,10649.600,5408.800,2427.0,0.155,0.600,98.529,0.700,0.0,0.015,1494045723.685,
0.140,0.526,98.804,0.531,0.0,0.0,135364608.0,0.0,197966.800,154199124.600,0.0,0.0,6023.200,2529.200,0.400,0.400,0.0,4237254656.0,1798144.0,6206627840.0,1.58334513152e+11,0.0,0.0,135364608.0,0.0,6027.600,2529.200,0.140,0.526,98.803,0.531,0.0,0.0,1494045728.685,
0.140,0.526,98.468,0.851,0.0,0.015,146649088.0,9011.200,157671.800,134687386.800,0.0,0.0,5325.800,2687.600,0.400,0.200,0.0,4335837184.0,1814528.0,6939754496.0,1.57502787584e+11,0.0,0.0,146649088.0,9011.200,5317.200,2687.200,0.140,0.521,98.473,0.851,0.0,0.015,1494045733.685,
0.095,0.360,99.184,0.355,0.0,0.005,86276505.600,4096.0,95151.400,105897636.600,0.0,0.0,3404.400,1789.800,0.0,0.400,0.400,4259192832.0,1814528.0,7371472896.0,1.57147713536e+11,0.0,0.0,86486220.800,4096.0,3405.0,1792.200,0.095,0.360,99.184,0.355,0.0,0.005,1494045738.685,
0.155,0.511,98.668,0.661,0.0,0.005,139331174.400,11468.800,131020.600,127645536.200,0.0,0.0,4658.0,2578.400,0.400,0.400,0.0,4378488832.0,1830912.0,8068108288.0,1.5633176576e+11,0.0,0.0,139121459.200,11468.800,4656.800,2576.0,0.155,0.511,98.668,0.661,0.0,0.005,1494045743.685,
0.140,0.616,98.664,0.571,0.0,0.010,146644992.0,7372.800,187370.800,161650285.600,0.0,0.0,6188.800,2755.0,0.200,0.600,0.0,4322639872.0,1847296.0,8801034240.0,1.55654672384e+11,0.0,0.0,146644992.0,7372.800,6191.200,2755.400,0.140,0.616,98.664,0.571,0.0,0.010,1494045748.685,
0.190,0.686,98.248,0.866,0.0,0.010,186126336.0,3276.800,170331.600,148234205.0,0.0,0.0,6082.0,3365.800,0.400,0.600,0.0,4561182720.0,1855488.0,9730875392.0,1.54486280192e+11,0.0,0.0,186126336.0,3276.800,6080.200,3365.400,0.190,0.686,98.248,0.866,0.0,0.010,1494045753.685,
0.140,0.551,98.848,0.451,0.0,0.010,126155161.600,2457.600,205699.600,186641862.200,0.0,0.0,6130.600,2435.400,0.400,0.400,0.400,4317638656.0,1871872.0,10362642432.0,1.54098040832e+11,0.0,0.0,126364876.800,6553.600,6133.200,2437.400,0.145,0.551,98.844,0.450,0.0,0.010,1494045758.685,
0.155,0.460,98.764,0.606,0.0,0.015,133293670.400,4915.200,131644.0,133186042.600,0.0,0.0,3432.800,2474.600,0.0,0.0,0.0,4349464576.0,1871872.0,11028127744.0,1.534007296e+11,0.0,0.0,133083955.200,819.200,3429.400,2472.600,0.150,0.466,98.764,0.606,0.0,0.015,1494045763.685,
0.145,0.536,98.714,0.606,0.0,0.0,141004800.0,10649.600,163089.400,150239417.400,0.0,0.0,4087.400,2640.200,0.200,0.200,0.0,4351483904.0,1888256.0,11734839296.0,1.52691982336e+11,0.0,0.0,141004800.0,10649.600,4090.200,2640.200,0.150,0.531,98.713,0.606,0.0,0.0,1494045768.685,
0.115,0.455,98.909,0.510,0.0,0.010,117154611.200,3276.800,164700.600,128162237.600,0.0,0.0,3815.600,2225.600,0.400,0.600,0.200,4327067648.0,1888256.0,12320432128.0,1.5213080576e+11,0.0,0.0,117338112.0,3276.800,3816.400,2227.600,0.115,0.460,98.904,0.510,0.0,0.010,1494045773.685,
0.145,0.480,98.759,0.610,0.0,0.005,119758848.0,8192.0,157810.0,132491651.600,0.0,0.0,4831.600,2313.800,0.0,0.600,0.0,4278345728.0,1904640.0,12919148544.0,1.5158079488e+11,0.0,0.0,119575347.200,8192.0,4828.200,2311.800,0.140,0.480,98.764,0.611,0.0,0.005,1494045778.685,
0.145,0.501,98.503,0.846,0.0,0.005,143521382.400,9830.400,146044.200,122815449.400,0.0,0.0,5117.200,2613.200,0.200,0.200,0.400,4444274688.0,1921024.0,13636558848.0,1.50697439232e+11,0.0,0.0,143704883.200,9830.400,5127.0,2616.0,0.145,0.501,98.503,0.846,0.0,0.005,1494045783.685,
0.155,0.616,98.473,0.751,0.0,0.005,155438284.800,4915.200,185080.200,163157311.800,0.0,0.0,6149.200,2861.400,0.800,0.200,0.200,4434644992.0,1929216.0,14414807040.0,1.49928812544e+11,0.0,0.0,155490713.600,4915.200,6147.400,2861.600,0.155,0.616,98.468,0.756,0.0,0.005,1494045788.685,
0.185,0.551,98.256,1.002,0.0,0.005,160891699.200,2457.600,201046.0,161213374.200,0.0,0.0,6551.200,2945.800,0.400,0.600,0.0,4485193728.0,1937408.0,15217823744.0,1.49075238912e+11,0.0,0.0,160839270.400,2457.600,6548.600,2945.200,0.185,0.546,98.262,1.002,0.0,0.005,1494045793.685,
0.140,0.511,98.748,0.591,0.0,0.010,132376166.400,3276.800,166423.0,172274920.200,0.0,0.0,5535.400,2511.200,0.600,0.400,0.0,4299071488.0,1945600.0,15880310784.0,1.4859886592e+11,0.0,0.0,132376166.400,3276.800,5531.400,2511.0,0.140,0.516,98.748,0.586,0.0,0.010,1494045798.685,
0.195,0.661,97.992,1.142,0.0,0.010,182740582.400,7372.800,196403.800,173549881.800,0.0,0.0,5428.0,3290.0,0.200,0.800,0.400,4414193664.0,1961984.0,16794570752.0,1.47569467392e+11,0.0,0.0,182766796.800,7372.800,5428.400,3289.600,0.195,0.661,97.987,1.147,0.0,0.010,1494045803.685,
0.100,0.375,99.024,0.490,0.0,0.010,87988633.600,8192.0,123660.0,109683700.800,0.0,0.0,3986.600,1708.0,0.200,0.400,0.0,4316672000.0,1970176.0,17234087936.0,1.4722746368e+11,0.0,0.0,87778918.400,8192.0,3984.800,1706.200,0.100,0.370,99.034,0.485,0.0,0.010,1494045808.685,
0.125,0.550,98.730,0.595,0.0,0.0,127963955.200,4096.0,119478.600,129769283.600,0.0,0.0,4108.400,2351.0,0.200,0.200,0.0,4350472192.0,1978368.0,17874255872.0,1.4655348736e+11,0.0,0.0,128173670.400,4096.0,4109.800,2353.400,0.125,0.550,98.725,0.600,0.0,0.0,1494045813.685,
0.135,0.565,98.504,0.775,0.0,0.020,137125068.800,8192.0,156391.800,147514766.800,0.0,0.0,5138.800,2544.600,0.400,0.200,0.0,4327976960.0,1994752.0,18559381504.0,1.45890840576e+11,0.0,0.0,136915353.600,8192.0,5138.800,2542.200,0.140,0.565,98.504,0.770,0.0,0.020,1494045818.685,
0.225,0.731,98.058,0.976,0.0,0.010,196747264.0,4915.200,164892.800,152257624.800,0.0,0.0,5825.800,3516.800,0.400,0.400,0.400,4615983104.0,2002944.0,19543805952.0,1.44618401792e+11,0.0,0.0,197009408.0,4915.200,5830.200,3520.200,0.220,0.736,98.058,0.976,0.0,0.010,1494045823.685,
0.135,0.545,98.784,0.535,0.0,0.0,124346368.0,2457.600,120899.0,139725903.800,0.0,0.0,3960.800,2356.800,0.400,1.0,0.0,4560883712.0,2011136.0,20165783552.0,1.44051515392e+11,0.0,0.0,124293939.200,2457.600,3956.400,2355.600,0.135,0.545,98.779,0.540,0.0,0.0,1494045828.685,
0.140,0.526,98.608,0.721,0.0,0.005,130252800.0,8192.0,167044.0,157613197.400,0.0,0.0,5090.600,2453.0,0.400,0.400,0.0,4466335744.0,2019328.0,20815499264.0,1.43496339456e+11,0.0,0.0,130226585.600,8192.0,5098.200,2453.400,0.140,0.526,98.608,0.721,0.0,0.005,1494045833.685,
0.015,0.060,99.900,0.025,0.0,0.0,5509120.0,5734.400,25885.600,28222264.600,0.0,0.0,822.0,295.800,0.0,0.0,0.0,4348424192.0,2035712.0,20844060672.0,1.43585673216e+11,0.0,0.0,5325619.200,5734.400,813.0,293.200,0.015,0.055,99.910,0.020,0.0,0.0,1494045838.685,
0.005,0.015,99.980,0.0,0.0,0.0,0.0,4915.200,3694.800,8153.600,0.0,0.0,178.600,184.200,0.0,0.0,0.400,4360331264.0,2035712.0,20844068864.0,1.43573757952e+11,0.0,0.0,0.0,4915.200,178.600,184.200,0.005,0.015,99.980,0.0,0.0,0.0,1494045843.685,
